A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,Target
0.8892872000311737,0.9022239633056487,0.8282381300268638,0.28965942317539684,0.2618890779548392,0.9131638888605242,0.3596660800750058,0.5832228112906717,0.5646119513062615,0.9904496284950813,0.5543454508114938,0.880603580783574,0.8550311679403635,2,1,2.6511905396523123
0.8225845001047627,0.4432684031200028,0.6394013503257587,0.5368809582190275,0.5762087725914917,0.0800108566832094,0.9648497470812744,0.1779909502108511,0.3108901544806071,0.49636050644833474,0.12015556554641194,0.9908567331704417,0.9901209464557095,0,1,2.844599326313866
0.9795292563056001,0.5092819050998344,0.26203526661600507,0.5197801353095882,0.9084178298177052,0.1676822672546755,0.7457358474307338,0.17564729650923738,0.4985783828922975,0.04768346439407789,0.11513671408277326,0.37035193293350555,0.9912804914234772,2,0,2.5373168674667586
0.9534001458935591,0.35012301989735584,0.171915818529232,0.5870561332207298,0.7086243234743278,0.35883917146145494,0.757745263963521,0.08376360973589725,0.565665451215148,0.9045780352561746,0.6841928278264152,0.9704951842316891,0.07163104526778896,2,1,3.0344042694472084
0.6165172604314513,0.6612762776165813,0.6251365810377258,0.9007312264417192,0.08665161541196342,0.2558066803181065,0.02336112884416941,0.9809239881360757,0.4636569131695991,0.5109536260947376,0.6360794723626455,0.2658240219658341,0.6460914338911121,2,0,3.5264970756523053
0.7520771228037383,0.06080220415775106,0.5106570644076804,0.41190903450214167,0.5588946408342329,0.9013509110151467,0.6701796027985591,0.8751126012859439,0.1140506639350376,0.2783891706110718,0.9339281636423125,0.9512686310868101,0.6093996381163359,2,0,1.3647909862415686
0.17600662107420462,0.98603236578196,0.6556992422431333,0.08581656342542521,0.5929330676307538,0.026797924140412155,0.4985035193956471,0.40967847580356975,0.7137254761286647,0.2785568827371333,0.5718713342712861,0.8926546240523255,0.2866991457920458,0,0,2.3668225364253943
0.10872986081931768,0.33603138865959026,0.9310389090969763,0.7454646813046889,0.32430950089853583,0.26000093096912,0.9161886590917997,0.5205136729698835,0.19124489151647417,0.6788704929601287,0.6025006041580226,0.35617478356486787,0.7780398961839098,2,1,0.31094065818455274
0.5268406891107895,0.9446342905358696,0.12737242612792055,0.36764167841553264,0.7444909781874472,0.23569447115732778,0.5075333029089901,0.23099897600838037,0.2807899984234431,0.3043008672828984,0.4885543945720031,0.9969588369017098,0.07405910374357294,2,0,2.1277334228673115
0.18735189231320326,0.2905665151874367,0.35600605920846007,0.7402605321365024,0.7387238427940558,0.9066583729003044,0.32915801985543724,0.1067623892487336,0.7701689279696694,0.31478469167683953,0.043761070657636236,0.3369697705971012,0.3390438010759902,0,0,0.5590406468322129
0.1507850590345292,0.4942274760289984,0.7654750508138013,0.018365683175059155,0.34078265165870736,0.7046819968362222,0.829656448711852,0.8336532357717338,0.8918919800204711,0.3122464709847119,0.7351752805941055,0.8440205257003293,0.1928843111050833,0,0,0.7839172468064662
0.37619226843597153,0.39003931386100577,0.33534156439326723,0.3238205279249048,0.02273985386506472,0.2650981612890545,0.3076785673308513,0.9408485730679865,0.5307082091261098,0.19202673256026115,0.4081738949257915,0.545130631424078,0.9418985658860324,1,1,1.276970777909277
0.18791322765800256,0.16670137605909408,0.6733373946941761,0.010350349625254052,0.7109564133428402,0.2625062714204658,0.6595613524018488,0.5206240348015899,0.995822999637143,0.8931165846957693,0.5420893813210804,0.14047006839088227,0.7622145784323596,1,0,0.9049324921999101
0.42581008368099105,0.9992893109712809,0.9975662601780868,0.42514336296187694,0.888517655183055,0.9228758903456695,0.4404242348372328,0.10635929365666108,0.1396534205225587,0.6270153019030692,0.012819692494126733,0.2865539983137698,0.5488229936528399,0,0,2.3553096308186054
0.25029379619342373,0.8376607095820063,0.9802920859247944,0.3896117797157874,0.38475315991307946,0.41874542942552007,0.2405225376480844,0.6686566404457595,0.12661678095429818,0.1435947382726116,0.33290625654932104,0.14645263305278777,0.5434784032378411,1,0,1.7604691196693973
0.33557083618536354,0.24839164903835065,0.9466656961835636,0.5566837361712023,0.3499501654341868,0.3934418204059962,0.5050399652778979,0.7807858541874423,0.07387679835062388,0.6131931646782064,0.12357990166180477,0.918841659799429,0.7456459129732068,0,0,1.4565602603995866
0.048214408482230575,0.12122732181413853,0.23081255596943406,0.4232727578489295,0.12304477238007361,0.7860028469945574,0.9032208501278889,0.3902387603440035,0.38623863744969644,0.1424503819170989,0.8892311049590833,0.5824310369197361,0.7699399032472821,0,1,0.29044164880018786
0.22773776002983248,0.9683635646996652,0.40041026673520186,0.5314061116352751,0.8758361368324492,0.04380569357983377,0.11464104199386371,0.9518237943664299,0.09913488941915205,0.4198104145499322,0.937567770709714,0.6911033746208046,0.6059389264855376,2,1,2.546227666210766
0.009531957874708952,0.9401638929485927,0.19456119488502643,0.8685923165720715,0.8166409180550144,0.6537243348482054,0.007038002376711594,0.5212931062801482,0.9675861395789854,0.2740119433527465,0.30661557703533016,0.846166361598304,0.8312952004899211,2,1,2.0362586007998527
0.04449547886275074,0.056915631785014575,0.399788791721729,0.5359910440491429,0.6976636969272654,0.0004959277601119805,0.6574286361461404,0.7681487444422654,0.31955726300772846,0.8996147810664896,0.5391450857773945,0.6584962821002188,0.018661420941372575,1,1,0.5259439034720378
0.6821960513425943,0.10280563067250303,0.5519121889155449,0.6154444918094185,0.04792052260230095,0.6061825405213948,0.7962494999682163,0.49427818295962045,0.9805554538771402,0.7807861526895371,0.0036217753020186816,0.2755954801220307,0.18681218086232787,2,1,1.9654290001301613
0.8939503719271364,0.8528520317586664,0.49578679448066687,0.0741740846781398,0.16945878430676042,0.040525447773035794,0.031156427225125904,0.25329485914150696,0.6647668267519021,0.3360972207395325,0.19753748410535554,0.49662246900046214,0.9099192212144762,2,0,3.756129706054118
0.3976565416091121,0.8952450607662259,0.41288510064052586,0.5342139980491155,0.33816596147767064,0.8443123139323776,0.015049457375313602,0.820127237009349,0.8149797711187201,0.6109013943554301,0.36500265640585283,0.6693516644274317,0.749720258040232,1,0,2.125471552090181
0.8895277435433091,0.2825540564893423,0.1891498175053028,0.15206744411077844,0.33618394749447256,0.6319417300983114,0.6447866398073502,0.07000528442695375,0.6187783469186807,0.7347740858158637,0.7523504874170944,0.5863877722905516,0.9262994808010827,1,0,3.1555731685206925
0.8738786263497016,0.7407797376884926,0.1475993977389699,0.05885574845879127,0.14599696964286313,0.5464818926381261,0.10046083537382733,0.05807233829987668,0.49249375147196184,0.5518695253459331,0.10189993570407108,0.9591355646175699,0.022956003541079073,0,0,3.350917094237375
0.18718631202133262,0.9293732652327992,0.20524830297202878,0.8020473288380352,0.09949891294168989,0.47832047890272256,0.12689085174416048,0.22616250899714274,0.22003762498111268,0.7959797118210696,0.9468304745182625,0.3887544364648928,0.6371120033709412,0,0,2.151208235777463
0.12051088184377767,0.9082314501085396,0.8036295890707816,0.404560144589184,0.05922568180963095,0.9266321492312132,0.15570674236440052,0.8448243541517693,0.5424498634120148,0.8634439250882009,0.5539888768206835,0.9273765681374534,0.33573927586899044,1,0,1.5354962637169252
0.24292282431757373,0.2381580728087862,0.6745400679028417,0.7995843546330104,0.1084563605862987,0.6195697213071628,0.4719527591073739,0.7684327856183004,0.605538286285815,0.5579702625528948,0.12549571143244975,0.9191176586286895,0.2659023813511724,0,0,0.728310626465399
0.0698351448142015,0.24076449380023723,0.4864428462187007,0.7356952232234986,0.3804042000880482,0.8381453215771156,0.5407075405005849,0.9115140075540067,0.7040086825760592,0.5212463188698884,0.9057557233627429,0.0647126790935384,0.5923556166985686,0,0,0.2949563240776808
0.5758658162290317,0.42669798454959507,0.5714670881835437,0.4556121401807095,0.1484544674472058,0.28012507475580917,0.7790502096327278,0.8569082244245811,0.4228481436838073,0.9581279762735289,0.7869265047841367,0.7210155576926847,0.40063187976794645,1,1,1.7409268312120452
0.7881298845947805,0.16938548038225254,0.21675250431075932,0.5354930721941923,0.8060839879591445,0.1923964880984722,0.12698841426057372,0.20146498594365891,0.015102764919100786,0.42003135252693913,0.12475498902064885,0.8736950056869693,0.8865722047865151,1,1,2.48746041026751
0.38378744012625,0.7428026049973573,0.8560805781369085,0.2738627137213925,0.7855619122470059,0.45163524108581643,0.5063393613747589,0.21964820892399695,0.6678820043539081,0.27557724249211235,0.3299878274957978,0.1558978166530015,0.5992288671971405,1,1,2.3459527920287684
0.6016932574342615,0.17422388745069628,0.08511952646180976,0.44340336007154113,0.959883405015434,0.05362597368998123,0.11927052803989968,0.2813557844060618,0.7101721505423391,0.4686892589354512,0.279148464832792,0.13320277227189847,0.12646767754058807,0,1,0.9716838304524851
0.904904605829727,0.7734847890699847,0.8135441069579783,0.5337206740088548,0.745370794587461,0.8589209250335784,0.8381079957856992,0.38884615605672035,0.09324611072313693,0.8526289708838952,0.8652999788561966,0.9632482328547142,0.6757925107679416,0,0,4.244334853858628
0.787104687698344,0.9557842742442206,0.38654989022479724,0.23350897742818255,0.6161376046689132,0.21463083414372697,0.03896159021927703,0.8341290724760618,0.7280798513239668,0.10547235408989053,0.09650576379244569,0.18865671096595238,0.13330011866502545,1,0,3.9736451855071135
0.44914267696307264,0.2888690475142458,0.16975493687189247,0.3439405057548355,0.44218810583083734,0.7306625592578486,0.11148243972599803,0.3075232652285702,0.7403077610629071,0.5569334436828149,0.9848904929777573,0.7898850066730045,0.7540168628296219,0,0,0.9191431440795894
0.9324763559964724,0.8704584469817451,0.34959097532243333,0.28564996277656074,0.844855271278629,0.2065847341759619,0.9291706178899803,0.4007003403503141,0.797316700131533,0.38402417163067637,0.4858851514059992,0.5911005521571923,0.977203297610211,1,0,4.433667405815245
0.8855905106702505,0.8082729569885246,0.411414122162188,0.9289096316632715,0.3098337458132404,0.7392435451173855,0.34178114161967876,0.6578451422242172,0.6212077690410299,0.21918142423797438,0.3418770254597272,0.1969099666953401,0.08343254798336786,1,0,4.090886193188651
0.8799061712259963,0.5364160167275918,0.30779578780667327,0.5160697934476324,0.37556515470311913,0.3521874049706679,0.18119184561558765,0.08866196288437489,0.3661700739000484,0.4733416440063941,0.3068227235605112,0.6333296503368019,0.3456743354871503,0,0,3.232592658707919
0.4749404297087041,0.35387386238960705,0.18223112124197327,0.6833900052964363,0.9038592031024473,0.968386256749554,0.5596353853381705,0.5507328443770023,0.657171673862572,0.2428822229809624,0.8699157804746637,0.18680732367251673,0.5435100626044578,0,1,1.9743719740370147
0.07380810866312337,0.9483659621247973,0.29951600940073,0.3599952141867988,0.6051573470266107,0.5242182042398612,0.5395198331099536,0.02582407720996205,0.09890284685584927,0.12047571768784315,0.8556955353901822,0.16137438951292593,0.46048863681207874,1,0,2.177366594049772
0.16634243202046894,0.7940227280003073,0.17703738454270135,0.9705313102126454,0.4964643901316105,0.6701537544015926,0.6455852932043933,0.4013935532804831,0.17508189824972187,0.9907103961113419,0.9570410127574825,0.6832039888762026,0.03541709573375329,0,1,0.9470238734407883
0.20971955311975932,0.780748928911817,0.5454421237920282,0.7864180348411,0.4760378666271624,0.7760404231462604,0.35737378623058214,0.1829013975140199,0.875105100424492,0.5565651514664676,0.2995842281667419,0.8738578238027455,0.41199481634663593,0,1,1.8624956610865406
0.4878327566625532,0.7691351711749016,0.24323951511776676,0.28875060442871014,0.7371196384018748,0.4970943452095212,0.7043382272224654,0.22455280356442697,0.9848078846244442,0.3756461692785996,0.6031575522406728,0.5692281644808116,0.0875889321376675,2,0,2.2444894254661256
0.6986112359553271,0.9346708186482569,0.0669246776966047,0.2652696966183079,0.5017042298316318,0.7447378445889388,0.5573326752502648,0.6348037062868611,0.4627261860157853,0.816947647979235,0.7074745568844341,0.2622337527961871,0.7121736553242783,1,1,3.7512649092369905
0.7652875738315501,0.47320681775336026,0.4349368955562418,0.4328427082708559,0.4119847939171205,0.07226875837645563,0.9858364189466271,0.8445372365669411,0.1344076843331955,0.52397708320534,0.29393598574637003,0.24149899370437766,0.7504215614925674,1,0,3.295651030280381
0.9396174472290142,0.49342986890465657,0.17873953116183516,0.301576917556458,0.8100967849078203,0.31454149705152235,0.5282509999873409,0.667373640148874,0.2538987723954954,0.719086667506834,0.46388207702214523,0.30762158730973277,0.3467394740253871,1,0,3.630952635153892
0.07571914849686079,0.6834378848329217,0.8817085283692118,0.41770961973545173,0.39200783943097506,0.24049876762286837,0.8350510090906454,0.721624654238364,0.27019113271026507,0.23485262077498703,0.03244967593253956,0.03477140387724409,0.7218647338869821,0,0,0.5509100773827387
0.6912692957862573,0.1670963823091497,0.8775008301388477,0.960102133095507,0.5115963025221714,0.8624487120278026,0.5351056747523517,0.8415587751349496,0.34149806807356375,0.7686974972718862,0.8647335672611839,0.523057777098912,0.27486969738708067,1,1,1.8842473733241714
0.24652904771675932,0.8114997869740487,0.6551169288065379,0.6718641101471741,0.5317626374931322,0.5887794131899986,0.9197006109906853,0.46425169924248366,0.06053466746199909,0.27079769198135717,0.9266049705460906,0.626253793159089,0.312163709308965,1,1,2.248234796537678
0.7903465377559868,0.5223933677276084,0.0872823794599975,0.10118067436161482,0.9752892512964848,0.361520040835108,0.3793243562716784,0.6067317045257671,0.119134559458835,0.2799446651313279,0.0411291234759249,0.11152514843475081,0.17172970388316922,2,0,2.525320289274299
0.721247365000116,0.6032977889634021,0.29089086603611203,0.6858883118683776,0.37200459102621375,0.09831509097088253,0.6191202372444743,0.13411930576884523,0.1400053889976165,0.30755442579618975,0.416443176389666,0.9968284099118642,0.3437667397427745,2,0,1.48346662078472
0.03079673087793955,0.8214715848857187,0.0567359621225193,0.662975005171103,0.3980111190397716,0.10545506367676971,0.07424881172772635,0.31756799694717375,0.0433421291749555,0.3326622680134602,0.7014467953353382,0.24980478220537028,0.6635621357978323,0,0,1.7421561336943587
0.9459656925711423,0.4188166653138823,0.13226355932064904,0.26934414109508253,0.5170768458094779,0.14750738408111808,0.29820530834311887,0.33945507563141897,0.588454374730698,0.026579082138701193,0.45881104741688494,0.36817747458215677,0.5463258383783647,0,0,2.729730558242419
0.2798044157974833,0.898272630745164,0.7650389037310484,0.608165867717608,0.05267025488834487,0.8562913822356576,0.6242290994952487,0.32064187686139345,0.6979813373302125,0.23975292733503906,0.5038994189203899,0.5399457699292773,0.8644824663578583,2,1,2.894287979468664
0.30572081974413123,0.7872876634366982,0.6022755699641864,0.01715308681422134,0.0204123490039414,0.5725271173640749,0.43143109518056255,0.33214209209520307,0.40763974534126457,0.3905956014162273,0.30526568178592917,0.8939495517035383,0.4246481966636466,0,0,2.3776471981473106
0.8140564879324264,0.3174391639584695,0.9844200893405531,0.29700282108441045,0.8821119910963143,0.39232682732382473,0.23385946312192307,0.23486567060572583,0.5330488676091043,0.592742629161088,0.5808895203734523,0.15804191732311457,0.6771796348174812,0,1,2.1727297986012006
0.5162450631586707,0.27865103424416393,0.23591101498281564,0.7064141555474163,0.9499452116124067,0.4805029002579544,0.7383421128237722,0.26491124947813693,0.5684326873437304,0.3380013136961859,0.665532875037481,0.6482077862707066,0.5205621807731667,1,0,1.6528314890601645
0.5695271078068835,0.004849372026381027,0.45286095402870075,0.5691091323106849,0.7736833200265427,0.6482318443655223,0.7212115730831592,0.856731178997127,0.9061250341261072,0.2625565121724531,0.3196545785590943,0.9677882489984174,0.5665500507952209,2,0,1.7272107285256753
0.171923435078575,0.05188216271540835,0.748352397784191,0.028547679655383407,0.21762457191484486,0.11997409113631863,0.09866514868834741,0.3294660217439239,0.6240712636482212,0.42260659533107414,0.2745913971660606,0.012864176767075297,0.08235074561699884,1,1,0.33111325373825745
0.36170953557363894,0.376854929747913,0.14847508700853085,0.9957954463661194,0.6581556267462595,0.7152450871203858,0.8335177871883462,0.5812603615831157,0.023188857637827298,0.1722817544289581,0.5445142940198017,0.17028147274173655,0.2935162605687006,0,1,2.6343807627139295
0.8018845122985283,0.7757945834025768,0.17628408487145852,0.6983584732912248,0.320016760774267,0.11568189502720583,0.49329322936610553,0.3094211052513812,0.3266833511792224,0.8118383730127672,0.2270742497573478,0.5181337267544436,0.4421134493751796,0,1,3.2705962423943706
0.6490704327780863,0.8196488157074864,0.916793878173173,0.36411557481301116,0.6847532391440824,0.42608171877834633,0.061960431104273295,0.28312060040381115,0.3231994570183119,0.08116115813902258,0.1807838935083056,0.2780311441743474,0.6428119307311088,0,0,3.764893605526831
0.8763201940916717,0.5045003627139607,0.6192376487470981,0.1145318354469752,0.17301082175809712,0.7508814427213989,0.3979871641344618,0.9201477821136129,0.319739053975146,0.571423675336631,0.7631834125546222,0.27701413110889683,0.714358360566556,1,0,2.4177665983626833
0.24329644104035553,0.6604618894291524,0.9620468047759994,0.05251675389239774,0.5669992419077375,0.23443685716422924,0.4704289935203717,0.6706629347522537,0.2355896967335418,0.9196366243973346,0.49919765536174654,0.15155133329609238,0.6880214651102307,2,1,1.9312018321103053
0.10314901791104913,0.22432794568973147,0.9378583668392965,0.5652173839771134,0.09824475715861147,0.2210548329043739,0.2608248591854442,0.7831916511490631,0.5896413046286595,0.7791285981940894,0.16378578737489446,0.9704835566789416,0.07735337367784689,1,1,-0.6347999212925028
0.7212737921502121,0.3260229258958126,0.6351954879065379,0.5289136300216002,0.9215712007721145,0.7540155271080524,0.1914531578060289,0.6614980386594069,0.7306586940761495,0.5645831877935746,0.8705759861080421,0.7265048044947294,0.10344605631615045,2,1,2.3001226689639305
0.9190738740599247,0.2912679449086736,0.8859289335162488,0.3542039529352534,0.24306768444911053,0.34729258111600925,0.5812988160180719,0.5830841037724054,0.33742161547144056,0.7528902007787411,0.6446148438656527,0.04589995389909596,0.9116680315359166,0,0,2.8881928433581083
0.4484279703772641,0.9094136142816989,0.5409718232932016,0.5747900803944149,0.9940126746718816,0.9831475708410411,0.9375709139137753,0.780629324125841,0.18367322848037282,0.07794087199647726,0.711701250543191,0.9072261508102978,0.08282493744254116,2,0,2.8753860893228755
0.7124607829164616,0.9150477121297081,0.602454440276751,0.47785219747954866,0.9094278421835075,0.7506195864682532,0.8193511903387113,0.4909932362430971,0.013559900394519264,0.585004074875563,0.08491428410370394,0.0021333422605321894,0.26669988958418744,1,1,3.186929508409514
0.5908490953441465,0.06770457532162022,0.4176478183128619,0.5920268901988154,0.48108415868495447,0.9754402976200461,0.9669567513411408,0.9146847068452746,0.16937222291888354,0.22562035984721374,0.8123250097460316,0.744037983275003,0.4503816683494367,1,1,2.104940728231224
0.8136873085810091,0.5579781596637643,0.4963159926459525,0.9154489262687464,0.7763782920177306,0.7106887285992153,0.7649073764742117,0.02656075294159399,0.3340164332940321,0.4265525341024633,0.5573691744803662,0.2441715340438888,0.4451733104323825,2,0,2.0385946334097134
0.4443150192714199,0.9547426179671493,0.6951172537733543,0.5169849957538235,0.6036921799299619,0.8282445621715511,0.9932996289980821,0.258085304883213,0.9266969829004226,0.5356417883171646,0.3445431998649914,0.21008218082580132,0.4476510369874719,0,1,2.5161424572976534
0.004767949364740454,0.18771241666797833,0.3573370313526979,0.894418893716174,0.14443325951634844,0.4990284970034171,0.9791176664343393,0.7529638101065483,0.10548528928538137,0.24658821906140904,0.9908642671771354,0.36206868988797014,0.06660907304473507,0,0,0.2966417146933851
0.2330486989090177,0.7301398240305227,0.11996064570854237,0.709896790321031,0.20738229221606608,0.6322790590949812,0.49959642956014794,0.9499435615651692,0.1523688416984591,0.037176490817646735,0.9268286241937469,0.5046418044081121,0.6783106423660225,0,0,0.8801867624069856
0.5041486715713864,0.9914418206227494,0.7500515598054266,0.37060563940035196,0.5538602443105899,0.3513893207674945,0.2815331813076164,0.6178299560714604,0.7977304032112286,0.9052646510803407,0.6651111660833215,0.3768346056912074,0.8432389251325055,2,1,2.8789713379753454
0.25549832238757453,0.882738210789507,0.8508159201553936,0.6489123466023631,0.6127841450614386,0.033818143974380876,0.2800587742162065,0.2726598832861137,0.1791305468345371,0.7642180129316042,0.3138167395345831,0.09763473276201107,0.9400702899948624,1,0,1.3236449038433724
0.325947318526817,0.30793151054244083,0.22018520628398763,0.34898814861455196,0.9271275902197527,0.1911310067903702,0.9714888781487239,0.41791640636055927,0.2528931284834842,0.28504693785299107,0.45893497278355655,0.9477816640389839,0.12675187979427027,2,0,1.1835855792168224
0.6810226457015193,0.6054714869554797,0.7765978072480183,0.5480156838009024,0.5416001241968077,0.05097662552585991,0.014206948791409157,0.5339769498194166,0.9117053850014005,0.6836758996263327,0.3844784430756084,0.8624428110490513,0.2527063133555574,2,0,2.737592724321274
0.2040234327355338,0.8716300632361911,0.34132380875688484,0.13921203897940548,0.5223631237303207,0.24412714483172815,0.7730119161847583,0.6243922060770298,0.4784729372731815,0.8494326827066311,0.6065752421030589,0.9883242765787288,0.2505407210834535,2,1,1.8047005454973535
0.26714078632161375,0.6112321656391404,0.5045886670070586,0.22526021152876508,0.8577658041356192,0.5199782287352112,0.8897506066077376,0.5696303344218462,0.22761339156587923,0.7268746322896957,0.4625889959806634,0.15452775236496585,0.06606012651256576,2,1,1.6382130480599406
0.6526678095407297,0.48991555868984427,0.22069428680367753,0.42399987589187627,0.9683381367060561,0.1889702086745787,0.10318621585483112,0.4609757049918819,0.843267589328378,0.04706316064207594,0.895437657601009,0.3365708515463842,0.5216017503982077,2,1,2.305750471007934
0.4180888920232102,0.9716520576787906,0.6182164377422052,0.33594709391102806,0.7262057227033489,0.1944075046693231,0.8838452379835948,0.04793673946837007,0.3206254339214645,0.6921145676277911,0.6371483994757021,0.43456530981873653,0.5164894121281994,1,0,2.7821181371765293
0.07577378990146177,0.8423839060431969,0.16605200389677333,0.33596491464498934,0.34310222258650713,0.908622643117874,0.6303826602780555,0.8432534435775295,0.2552197854026572,0.7664650604591998,0.05731427292670743,0.9413104890799299,0.09954167760595423,2,0,0.1775484539523513
0.1441353597412217,0.30468312702516054,0.6318711210828531,0.4815914006991384,0.8360438993565964,0.3343391479287222,0.9756218796510505,0.6742790145272155,0.791046254249766,0.8434377662337491,0.46055277183836785,0.7469634634043486,0.8607087062742323,0,0,1.7124910090366872
0.15461622873884928,0.7436195628571775,0.09583320272199869,0.7951438115288042,0.16652304290517617,0.4690539032211116,0.133172771212285,0.49614199559130334,0.8101878806825714,0.5639940470515145,0.5289950338906071,0.10863377109927297,0.5919719990457324,0,1,1.685511596800331
0.20430912470821683,0.7291142370464578,0.18815598049942472,0.36834113042890215,0.6744502911999044,0.10163338875841932,0.746150940483355,0.07016085889544366,0.2566433481822116,0.7907344367738837,0.7601084609241826,0.12916902517385143,0.658501200061692,0,0,1.2863652672620125
0.7068749979893859,0.3964877405720624,0.13178500282141703,0.4601080932265046,0.16051408647112764,0.5692457443740064,0.18810187269620926,0.9031914950842294,0.18910953994997937,0.5031396742581463,0.1508157496350292,0.47410025976676573,0.9716139401936873,2,1,3.024962798656831
0.7959454885717313,0.15948545465242325,0.8232887468019917,0.9967682609079291,0.3180617311755317,0.9367617057465215,0.4501994937103637,0.5248615724883607,0.4103591299176781,0.4063709325109184,0.6234172980518883,0.524045543795681,0.811842384550985,2,0,1.5609167291693233
0.08538095495536158,0.7821507130062203,0.32669097560907645,0.316893530495311,0.27313376104121745,0.5399912279904545,0.5247921633250956,0.8165461165617601,0.8374973873204771,0.14046945635671082,0.6612646582675956,0.20913204907799854,0.46230973412487775,0,1,1.2232909345459868
0.9204100881318887,0.8417402366202359,0.1432118448303168,0.21579759613868943,0.025971481592562573,0.5863959926748494,0.7306821972626866,0.26671151057167963,0.5297019178886794,0.5484733938897708,0.9811210384540601,0.9406723360457929,0.2960835636156165,1,1,3.319525280515773
0.3203715980493721,0.48928778836545705,0.3160779560722272,0.12843276432541195,0.4178960526715476,0.134712735384941,0.4734771056042668,0.47635947712429727,0.4782127641238808,0.4516817654052441,0.03939817829397563,0.54810555958784,0.44395018327162183,2,1,1.8826095382993935
0.218240286360883,0.3576837824907212,0.921508669048411,0.16445592069162318,0.17282713778056324,0.26994767407609965,0.5977076962512448,0.47906875671879956,0.6020549794920369,0.7894749629745148,0.08667294347868504,0.09272804429570636,0.9762278996014994,1,1,1.6280752402967171
0.5536710352398584,0.47395970953854694,0.80412964085145,0.32817927711196215,0.1429093062478458,0.2999342957866441,0.331217738635321,0.5588021069608836,0.42919632014409537,0.6619924109462705,0.5470088166200626,0.06654573928907914,0.6198017721314482,1,0,2.0756598850159587
0.27915041752588554,0.44737543074823494,0.7587867424734869,0.44923887785256555,0.07112074382793854,0.1113467333719187,0.7021071583741987,0.47064539835439867,0.9501685219899385,0.5236861990587598,0.9499796350857733,0.25262702798217973,0.24082042970108364,1,1,1.5296278080719616
0.9710980085664113,0.7896800897105797,0.019172439015060938,0.795636501049757,0.2739861254494925,0.49473477969551327,0.3583685589091312,0.982891520303999,0.43100392125703935,0.771725325359887,0.5038186166400158,0.7028549779606296,0.1270267619231501,2,0,4.945927867384661
0.5012345554031071,0.26655635987653925,0.5269774602295948,0.012053489548878082,0.07581519611712895,0.4885017370856096,0.35648595400360217,0.15015274428367442,0.16262527128924187,0.3170383177466064,0.26322446231955343,0.23070552521709797,0.9698908247006665,0,0,0.3917945392300084
0.37045035878273447,0.731681314870434,0.8385603479776372,0.2362238685981055,0.683099404182803,0.4121138304592753,0.3245332859967196,0.9884555885937586,0.9848428409837866,0.20536347328176563,0.7145785471119478,0.035085062825927715,0.9159201600285196,0,0,1.7932559548420066
0.010239368568451646,0.9823631353164416,0.7639067844506452,0.8852649948303767,0.2560114639211687,0.987534300164447,0.0026549703558651494,0.13033131656169272,0.03709144001061604,0.2818815869741407,0.2773689217817177,0.14572578956035054,0.7929442020439055,0,0,1.5075399799092113
0.8286249078304023,0.8488421737756937,0.17281885212554438,0.06882766370193105,0.2881939908190174,0.5517819675523562,0.8855811620262618,0.44641519998921797,0.8757390587939192,0.7119275021461284,0.1994104385097072,0.3263419034812344,0.1291161348390184,0,0,4.079152350342995
0.04507190362902458,0.3389837396333415,0.9713767085720388,0.11617406390306617,0.08560065813900886,0.7581521249125526,0.030899376510954868,0.41793521363214325,0.5403429153595203,0.24322115562389524,0.16300234598496743,0.7785311098875287,0.3747422296467904,1,1,0.2785035615665814
0.21335606988098288,0.19878979019568233,0.9602397153744179,0.23056751386886543,0.3710359407531395,0.6556065720995254,0.4957071984286997,0.8859383347544288,0.5848899291972525,0.3957313011235719,0.9905902816116288,0.979274917504273,0.11373883147081942,0,1,1.5434711228091325
0.06678408100369992,0.4557138351521923,0.7205612455747886,0.2434114377468708,0.43355291227558823,0.23857298003270355,0.6765188834280924,0.5171333041103798,0.47447062689637,0.1584309965559597,0.35805167685301775,0.5057519637226147,0.37931642146988787,1,1,1.0111684624927857
0.21683129087108755,0.9176232203668434,0.5348999985419441,0.7596175292605097,0.1113126274184345,0.31946959039971123,0.20333251270336328,0.40778946556478046,0.18123039474984193,0.40873896345722804,0.2516111128359304,0.5193578990567056,0.5286085140612583,1,1,2.762303426689027
0.2905305559354464,0.6955380272480974,0.15874004010927645,0.8496205170269154,0.679137436046609,0.681451456247561,0.10744437593625378,0.6328319914777407,0.6910651042156591,0.35985767518321465,0.1305389836554932,0.27183896970672394,0.11062646905338058,1,0,2.2409473646877274
0.21290922420416813,0.05974631520954421,0.14125437164923416,0.6497412782094725,0.4138240035162192,0.5895298632498731,0.9800078954671448,0.2366398063788837,0.1392425003468174,0.444094748446752,0.8135972832803786,0.15636620544276214,0.09640395754643727,0,1,0.4784951115776243
0.03637720890068219,0.4811559150091451,0.20060851613103792,0.4194100415443369,0.9283417247513014,0.2432433983287925,0.733968781528297,0.5564538911490671,0.8524265124520849,0.03913581828031387,0.35588316906046935,0.48121504440635077,0.36750048104955635,2,1,0.8290954552827163
0.4763660739983717,0.5312585597124979,0.9480179677281226,0.6020999430286532,0.9443516469877506,0.5182449946271388,0.7146710572315313,0.16555157097251705,0.975473022351272,0.5943705576981156,0.309370320300412,0.9391774386193514,0.08998817977928275,1,1,2.6256594760459735
